,Customer_ID,Age,Gender,Country,Purchase_Amount,Purchase_Date,Product_Category,Satisfaction_Score,Churn
3974,5434,63,Female,USA,4454.15,2020-02-14,Electronics,3,0
3975,1658,51,Male,USA,4744.39,2024-07-21,Clothing,4,1
3976,6057,52,Female,Canada,3544.59,2020-04-26,Home,1,0
3977,5008,41,Other,UK,3496.77,2020-05-26,Beauty,5,1
3978,5994,33,Female,USA,824.91,2021-10-20,Beauty,5,1
3979,5234,57,Male,UK,93.41,2022-11-10,Clothing,5,1
3980,4764,41,Other,USA,3911.58,2021-06-19,Electronics,3,0
3981,5637,64,Female,USA,2575.39,2023-03-27,Sports,3,1
3982,3104,56,Female,Canada,3248.95,2024-02-08,Clothing,3,1
3983,10447,44,Other,Germany,3788.03,2022-12-07,Electronics,4,1
3984,7801,58,Female,Canada,1751.89,2021-02-22,Beauty,3,1
3985,9575,55,Other,USA,295.01,2023-02-07,Sports,3,1
3986,3607,41,Male,Canada,3872.7,2022-10-09,Beauty,1,0
3987,9385,41,Male,India,1995.71,2021-07-24,Home,3,1
3988,4719,42,Other,UK,4048.08,2022-09-24,Electronics,5,0
3989,3581,43,Other,Australia,1907.35,2024-04-01,Home,1,1
3990,3565,31,Female,India,693.59,2023-08-20,Electronics,5,0
3991,3763,31,Male,Australia,440.53,2021-04-26,Home,4,1
3992,7328,31,Male,Australia,3591.57,2024-05-09,Home,3,0
3993,6991,42,Other,USA,2661.89,2023-03-06,Home,3,1
3994,4406,53,Female,USA,1725.32,2023-01-05,Electronics,4,0
3995,9923,21,Female,Canada,2206.64,2020-09-26,Sports,4,1
3996,5780,64,Female,Germany,2523.01,2022-07-10,Home,1,1
3997,5177,32,Male,Canada,816.79,2021-11-22,Beauty,2,0
3998,7476,49,Male,Canada,1579.91,2023-01-13,Sports,1,1
3999,3604,35,Female,Australia,1108.26,2022-03-22,Electronics,1,0
4000,9181,31,Male,UK,1636.33,2024-01-31,Sports,5,1
4001,3382,18,Male,UK,2253.09,2024-08-01,Sports,3,0
4002,1531,59,Male,India,453.47,2024-09-01,Beauty,5,0
4003,7079,37,Male,Canada,1664.33,2020-08-29,Beauty,4,1
4004,1634,27,Female,Australia,1620.22,2022-07-19,Electronics,4,1
4005,10961,27,Other,USA,1073.02,2022-12-23,Electronics,5,0
4006,1002,41,Female,Canada,4991.73,2023-06-17,Clothing,5,0
4007,9397,51,Male,India,95.05,2023-01-23,Beauty,3,1
4008,6951,45,Other,India,3036.23,2024-08-08,Beauty,2,0
4009,6626,44,Female,India,459.41,2021-02-01,Electronics,3,1
4010,8739,57,Male,Canada,4117.38,2022-06-06,Clothing,4,0
4011,7003,18,Other,Germany,4528.08,2020-02-18,Beauty,4,1
4012,3890,50,Male,India,1708.13,2024-01-16,Sports,1,0
4013,7239,21,Female,Canada,4029.13,2020-05-24,Electronics,2,0
4014,9026,24,Female,India,874.5,2022-07-05,Beauty,2,0
4015,4306,26,Male,Canada,270.38,2021-02-01,Electronics,3,0
4016,1897,33,Male,Germany,1237.33,2022-02-09,Beauty,2,1
4017,10277,22,Male,USA,1379.21,2021-11-01,Clothing,2,1
4018,10471,51,Male,UK,1685.47,2024-10-18,Sports,5,0
4019,1670,40,Female,USA,1551.27,2023-08-19,Clothing,1,1
4020,8291,60,Other,USA,1761.29,2021-03-03,Electronics,5,0
4021,2505,41,Female,USA,3405.18,2022-11-06,Beauty,3,0
4022,7460,42,Other,UK,850.69,2020-03-21,Beauty,5,0
4023,6167,30,Male,USA,397.83,2020-07-02,Home,5,1
4024,6255,41,Female,Australia,2193.24,2021-04-11,Electronics,5,1
4025,1249,28,Other,Canada,1965.6,2020-10-09,Sports,3,0
4026,7457,34,Female,Australia,169.64,2022-12-30,Beauty,1,0
4027,2892,54,Male,USA,235.91,2020-03-30,Home,2,1
4028,4439,30,Male,USA,2304.56,2021-12-09,Electronics,3,0
4029,3854,44,Male,India,791.13,2021-10-03,Electronics,1,1
4030,10695,37,Male,USA,4326.79,2024-06-03,Clothing,2,1
4031,4792,50,Female,Germany,453.11,2023-10-20,Sports,3,1
4032,6330,59,Other,Canada,389.33,2020-07-21,Home,4,1
4033,8871,49,Female,India,1961.6,2023-06-08,Electronics,5,1
4034,9235,25,Female,Canada,4923.9,2021-08-21,Home,3,0
4035,4612,46,Other,Canada,2986.3,2024-10-28,Electronics,5,0
4036,3618,57,Male,Canada,1447.16,2020-01-06,Home,3,1
4037,5678,36,Male,USA,407.23,2020-12-22,Clothing,2,1
4038,4163,23,Male,Australia,2167.22,2024-01-12,Electronics,3,1
4039,10480,61,Other,India,635.56,2024-10-26,Electronics,2,1
4040,3942,56,Other,USA,3062.65,2023-03-15,Sports,5,1
4041,9411,41,Male,India,2706.55,2020-02-24,Home,3,0
4042,2925,58,Male,Canada,958.68,2022-12-26,Sports,4,1
4043,3972,38,Female,USA,121.14,2024-09-16,Home,4,1
4044,1990,39,Female,UK,3652.61,2020-05-26,Home,5,1
4045,2812,59,Male,India,2720.05,2021-08-08,Clothing,2,1
4046,9995,27,Other,Canada,4131.69,2022-09-06,Electronics,2,0
4047,1489,27,Male,USA,928.9,2024-08-01,Electronics,4,1
4048,6876,46,Female,Australia,3090.74,2022-01-05,Clothing,5,0
4049,10685,33,Male,Australia,152.74,2023-06-09,Electronics,2,1
4050,4645,18,Female,India,1104.95,2024-01-31,Electronics,3,1
4051,8081,34,Male,India,3110.97,2021-11-25,Beauty,2,1
4052,3891,47,Male,Germany,4040.7,2023-01-24,Home,3,0
4053,10897,43,Male,USA,1265.09,2024-02-23,Electronics,4,1
4054,4516,63,Male,Australia,3893.69,2022-05-03,Electronics,5,1
4055,4340,36,Male,USA,3227.64,2020-09-04,Home,4,1
4056,7410,38,Male,India,1417.71,2020-05-11,Beauty,3,1
4057,1053,34,Male,India,4320.18,2024-03-28,Clothing,5,1
4058,3575,63,Male,Germany,2300.76,2022-12-29,Sports,3,1
4059,1615,57,Male,India,3065.36,2020-12-14,Sports,1,1
4060,6944,38,Male,Canada,2225.97,2021-03-17,Clothing,3,1
4061,8404,58,Male,USA,1989.96,2020-09-12,Sports,4,0
4062,1954,57,Other,Canada,4163.88,2023-11-10,Clothing,4,0
4063,2629,62,Male,Canada,1120.87,2021-05-19,Home,3,0
4064,7859,41,Other,Canada,298.54,2024-09-19,Home,1,0
4065,9841,36,Male,Australia,4338.8,2024-06-12,Home,2,0
4066,4278,24,Female,India,4037.63,2021-02-19,Home,2,1
4067,6455,34,Male,Canada,1516.08,2020-11-14,Beauty,5,0
4068,4801,18,Female,USA,519.98,2020-11-11,Home,2,1
4069,3561,54,Female,Australia,3215.44,2024-08-16,Electronics,4,1
4070,7539,23,Female,Australia,66.82,2022-09-12,Clothing,5,0
4071,1370,43,Female,India,1830.65,2022-09-24,Electronics,5,1
4072,1857,19,Male,India,27.76,2024-08-12,Sports,3,0
4073,5886,49,Female,USA,2788.5,2020-11-25,Clothing,3,1
4074,8485,41,Male,Canada,350.35,2023-03-01,Electronics,2,1
4075,1383,22,Female,Germany,2960.81,2023-03-13,Beauty,5,1
4076,5334,54,Male,Canada,3202.63,2023-06-24,Electronics,1,0
4077,5290,48,Female,UK,2179.29,2022-12-22,Beauty,5,0
4078,3725,29,Male,Canada,462.54,2024-09-01,Beauty,5,1
4079,7204,52,Male,Canada,57.67,2024-03-06,Beauty,3,1
4080,7111,47,Female,India,1223.11,2023-06-13,Home,1,1
4081,5251,41,Male,Germany,2058.64,2023-11-21,Electronics,4,1
4082,1922,23,Female,Germany,3032.15,2022-03-11,Beauty,2,1
4083,3915,32,Female,India,493.12,2020-05-02,Clothing,2,1
4084,8957,32,Male,Australia,3410.85,2020-09-26,Clothing,3,0
4085,4046,33,Male,Germany,3419.92,2020-01-08,Electronics,3,1
4086,10166,37,Female,Canada,1944.96,2021-12-30,Home,2,0
4087,2230,30,Male,Canada,1388.74,2020-12-07,Home,4,0
4088,8647,61,Male,Germany,4132.7,2021-11-16,Home,5,1
4089,5933,59,Female,India,3815.23,2024-07-19,Home,2,0
4090,10555,63,Female,Canada,4908.02,2023-08-31,Electronics,4,1
4091,4940,48,Male,Canada,1545.62,2022-04-07,Home,3,1
4092,7483,51,Other,India,4487.58,2024-05-03,Beauty,1,1
4093,1203,46,Other,UK,19.29,2020-12-01,Beauty,5,0
4094,1160,20,Male,Germany,1763.06,2022-01-17,Beauty,4,1
4095,9960,26,Female,Canada,2059.56,2022-05-10,Electronics,3,0
4096,4748,28,Other,India,1924.81,2020-09-12,Beauty,3,1
4097,7718,28,Male,Canada,2938.04,2020-04-25,Clothing,4,0
4098,3581,42,Male,USA,436.14,2022-03-01,Beauty,5,0
4099,2093,39,Male,India,4265.49,2023-11-13,Electronics,2,0
4100,5500,59,Female,Germany,2534.7,2023-01-13,Beauty,5,1
4101,9799,63,Male,India,4473.15,2024-07-13,Clothing,4,1
4102,6710,26,Male,India,485.53,2020-02-19,Electronics,3,1
4103,10732,37,Male,Australia,2964.93,2023-04-02,Electronics,1,0
4104,3875,38,Female,Canada,1768.52,2023-03-17,Home,3,1
4105,4191,27,Male,UK,2278.04,2021-07-08,Electronics,3,1
4106,2837,39,Male,Germany,3590.92,2023-03-05,Sports,1,0
4107,1689,46,Male,USA,749.33,2024-11-16,Home,4,1
4108,4759,26,Male,Canada,626.95,2023-05-26,Home,5,0
4109,3103,22,Female,Canada,3366.54,2021-05-20,Electronics,3,1
4110,1365,57,Male,India,2367.51,2024-12-21,Sports,5,0
4111,9092,28,Other,Australia,785.02,2023-10-27,Home,3,1
4112,5172,18,Male,USA,2162.1,2020-08-21,Electronics,4,0
4113,7033,59,Other,India,2027.57,2022-02-13,Beauty,5,1
4114,3378,18,Female,Australia,3302.94,2023-02-12,Sports,5,0
4115,2205,56,Female,Canada,485.36,2020-07-07,Sports,3,0
4116,5988,63,Female,Canada,2727.18,2023-12-11,Electronics,4,0
4117,6669,22,Other,Canada,2831.23,2023-05-05,Electronics,5,1
4118,3735,41,Other,UK,3600.31,2021-07-03,Electronics,1,0
4119,10867,39,Other,India,4390.77,2021-06-07,Electronics,2,1
4120,9490,43,Female,USA,1921.04,2024-07-17,Electronics,1,1
4121,1956,23,Female,Canada,1383.86,2024-04-28,Sports,3,0
4122,10306,49,Male,Canada,62.76,2022-03-31,Clothing,5,1
4123,7623,41,Male,USA,1352.6,2020-01-14,Electronics,4,1
4124,2474,28,Male,USA,123.33,2022-08-24,Clothing,1,1
4125,5460,27,Male,USA,3915.51,2022-05-09,Home,4,0
4126,8002,64,Other,UK,3938.53,2024-05-06,Beauty,3,1
4127,7396,56,Female,India,1794.81,2023-06-22,Electronics,1,1
4128,3828,51,Female,UK,928.03,2024-09-11,Beauty,4,1
4129,3850,48,Male,Germany,149.11,2023-08-18,Clothing,5,1
4130,3964,29,Male,India,4181.8,2024-01-27,Electronics,3,1
4131,5594,61,Female,Canada,4326.22,2024-07-23,Sports,5,0
4132,10141,33,Male,Canada,964.59,2021-03-08,Home,1,1
4133,7644,55,Male,India,2919.68,2021-09-03,Beauty,3,0
4134,3850,20,Male,USA,922.6,2021-04-06,Clothing,5,0
4135,1165,19,Female,USA,738.2,2022-05-27,Electronics,4,1
4136,1919,22,Male,Canada,383.36,2020-10-10,Clothing,1,1
4137,9305,28,Other,India,2674.38,2021-09-14,Home,4,1
4138,4504,42,Female,USA,324.68,2022-03-10,Electronics,4,1
4139,1991,52,Male,India,431.96,2024-06-15,Clothing,3,1
4140,7047,52,Male,Canada,76.68,2024-05-30,Electronics,4,1
4141,4839,39,Male,India,1225.73,2021-12-17,Home,1,1
4142,2258,54,Female,Canada,3180.4,2021-06-17,Clothing,3,0
4143,8609,39,Other,UK,614.43,2021-11-12,Electronics,5,1
4144,9706,28,Male,USA,4381.75,2023-10-23,Electronics,5,1
4145,5804,49,Female,Australia,1086.69,2022-10-17,Electronics,5,1
4146,1067,52,Male,UK,1321.74,2023-03-26,Home,3,1
4147,10788,48,Female,Canada,698.87,2022-01-03,Home,2,0
4148,6660,62,Male,USA,895.93,2024-01-26,Beauty,4,1
4149,5478,25,Female,USA,92.26,2024-05-22,Home,2,1
4150,9210,37,Male,Canada,1121.24,2020-06-09,Electronics,5,1
4151,4521,59,Male,USA,4227.9,2020-06-22,Electronics,3,1
4152,1572,51,Male,India,3286.33,2022-06-23,Home,2,1
4153,8082,21,Male,Germany,4313.98,2024-03-02,Home,4,0
4154,8832,35,Male,Canada,76.72,2024-04-22,Electronics,1,1
4155,6395,21,Other,UK,2005.89,2023-09-21,Beauty,3,0
4156,3258,37,Male,USA,760.9,2020-01-26,Sports,3,1
4157,7039,26,Male,UK,3466.69,2024-11-24,Home,3,0
4158,1650,33,Female,Canada,4836.31,2024-03-07,Home,3,1
4159,6741,43,Male,India,3984.48,2023-08-15,Electronics,5,1
4160,7838,55,Male,USA,305.97,2021-03-12,Beauty,4,0
4161,3587,42,Female,India,1241.63,2024-12-23,Electronics,4,1
4162,8876,21,Female,Australia,342.81,2022-01-28,Home,3,0
4163,4262,58,Male,India,279.08,2020-01-11,Electronics,3,1
4164,2338,62,Other,India,62.67,2023-06-15,Beauty,5,0
4165,5996,58,Male,Canada,1019.8,2021-09-10,Clothing,3,1
4166,6780,55,Female,India,1173.12,2023-12-04,Home,3,1
4167,3827,36,Male,Australia,1702.49,2023-09-19,Clothing,3,0
4168,6232,31,Female,USA,1727.12,2023-08-29,Sports,3,1
4169,3217,38,Female,India,3742.75,2022-10-21,Clothing,4,1
4170,4539,32,Other,Australia,277.72,2021-06-06,Beauty,2,1
4171,8845,20,Male,Germany,367.57,2024-08-20,Clothing,1,1
4172,10229,54,Female,India,2946.24,2020-03-28,Sports,5,1
4173,5383,41,Male,USA,2644.58,2020-08-29,Home,4,0
4174,3961,63,Female,USA,347.03,2022-10-05,Sports,5,1
4175,4226,33,Female,Germany,4187.45,2023-03-01,Beauty,5,0
4176,7837,31,Male,Canada,1309.83,2021-08-20,Electronics,3,1
4177,8031,26,Male,UK,1518.32,2024-07-03,Electronics,5,0
4178,10290,64,Female,Canada,1812.53,2023-09-13,Clothing,4,1
4179,10131,24,Female,UK,1274.86,2020-04-20,Clothing,3,0
4180,4716,31,Male,India,2566.0,2024-10-09,Beauty,4,0
4181,4414,23,Other,Germany,1637.56,2020-10-15,Electronics,5,1
4182,2448,38,Other,Canada,926.89,2023-12-11,Beauty,2,1
4183,1570,32,Male,UK,4474.61,2020-03-14,Home,3,0
4184,3904,25,Female,USA,1195.93,2024-11-19,Home,5,0
4185,3505,51,Female,USA,3341.69,2020-04-17,Beauty,3,1
4186,1917,57,Female,India,1409.75,2024-03-19,Sports,3,1
4187,7982,18,Male,India,1893.71,2024-10-16,Sports,5,1
4188,8427,49,Male,USA,797.69,2024-09-10,Beauty,5,1
4189,7336,41,Female,India,3637.81,2024-08-17,Home,2,1
4190,2678,22,Female,USA,3554.62,2022-03-11,Clothing,1,0
4191,1615,47,Female,Canada,377.68,2022-01-06,Beauty,5,0
4192,10941,39,Male,USA,168.93,2023-02-02,Electronics,5,0
4193,8086,37,Male,Canada,4573.07,2023-11-06,Clothing,5,1
4194,5749,33,Female,USA,4388.55,2024-06-07,Home,2,1
4195,4505,24,Male,UK,2283.48,2020-03-17,Home,5,0
4196,5529,24,Other,Australia,2213.47,2020-07-21,Beauty,4,0
4197,2135,41,Female,Canada,3968.33,2022-04-30,Electronics,4,1
4198,9566,41,Male,USA,261.48,2024-03-04,Home,3,0
4199,8226,19,Male,Australia,3095.35,2023-06-18,Electronics,2,1
4200,6162,64,Male,Canada,2117.91,2022-03-10,Clothing,5,1
4201,1206,31,Female,UK,3588.32,2021-12-07,Electronics,4,0
4202,5875,48,Female,Germany,334.43,2023-10-27,Clothing,5,1
4203,2319,41,Male,India,2759.99,2023-05-13,Electronics,5,1
4204,2141,58,Female,India,2562.01,2021-02-15,Electronics,5,1
4205,5627,31,Male,UK,4124.67,2023-05-22,Clothing,5,0
4206,8389,22,Female,Germany,3222.6,2021-03-16,Electronics,4,1
4207,3690,28,Male,UK,4340.88,2024-04-03,Beauty,2,0
4208,8323,57,Female,USA,4380.0,2024-08-21,Home,2,0
4209,4255,22,Male,Australia,1744.9,2023-05-20,Home,1,1
4210,9281,46,Male,India,255.89,2020-02-22,Clothing,2,1
4211,6213,28,Male,Germany,2966.56,2024-03-14,Beauty,3,0
4212,5108,22,Male,Canada,4305.6,2023-01-16,Beauty,3,0
4213,4020,41,Male,USA,87.76,2021-11-02,Electronics,3,1
4214,2857,49,Female,Canada,2568.58,2020-01-09,Electronics,4,1
4215,9996,53,Female,India,132.5,2021-11-21,Home,1,0
4216,10136,32,Female,India,351.52,2020-03-23,Home,5,0
4217,3789,36,Male,UK,3237.99,2024-08-13,Home,4,0
4218,4875,39,Other,Canada,3250.17,2022-11-14,Electronics,3,1
4219,8605,51,Male,UK,2803.62,2020-08-12,Home,3,1
4220,10802,34,Male,India,4225.73,2024-02-29,Electronics,2,1
4221,9135,29,Female,USA,55.18,2021-03-05,Beauty,1,1
4222,7055,42,Male,USA,78.93,2023-12-22,Sports,1,0
4223,4882,34,Other,India,4254.94,2023-05-02,Electronics,5,1
4224,8175,27,Male,UK,2268.02,2023-02-15,Electronics,5,1
4225,8129,45,Male,Germany,1001.79,2022-04-14,Home,2,1
4226,6021,35,Other,UK,3559.86,2022-06-13,Beauty,1,0
4227,5735,35,Male,Germany,4419.22,2022-01-29,Home,5,1
4228,3387,62,Female,USA,3292.82,2022-09-21,Beauty,4,0
4229,7582,49,Female,Canada,3855.63,2020-03-18,Home,5,0
4230,10133,31,Male,India,1053.73,2023-03-21,Clothing,1,0
4231,6866,33,Male,Canada,1088.26,2022-12-15,Beauty,3,1
4232,3566,41,Other,Canada,4252.68,2020-12-22,Electronics,3,0
4233,1975,35,Female,India,2881.75,2023-07-06,Beauty,1,1
4234,8212,33,Male,India,787.9,2021-06-18,Home,3,1
4235,10146,34,Male,USA,2382.89,2021-11-04,Sports,3,1
4236,2262,24,Female,UK,3272.23,2024-12-05,Home,3,1
4237,6047,29,Male,USA,702.02,2024-06-05,Home,4,1
4238,10135,51,Other,India,3101.99,2021-07-24,Electronics,5,1
4239,8382,27,Male,Australia,268.2,2021-07-31,Clothing,4,1
4240,7231,22,Male,USA,1170.3,2021-02-09,Home,3,0
4241,4327,38,Male,India,3206.84,2020-04-24,Electronics,1,1
4242,6630,20,Male,UK,321.42,2024-12-31,Home,1,1
4243,3259,36,Male,Canada,722.09,2021-04-18,Electronics,5,1
4244,2257,62,Female,USA,4335.01,2022-01-23,Beauty,3,1
4245,1464,61,Other,India,3208.77,2023-09-19,Sports,3,1
4246,4294,52,Female,Canada,2244.05,2024-07-02,Home,3,1
4247,7774,23,Other,Canada,659.91,2023-08-25,Electronics,5,1
4248,8431,31,Female,Canada,1377.75,2020-11-26,Home,2,1
4249,2230,21,Male,India,2658.82,2024-04-16,Electronics,1,1
4250,10076,62,Female,Canada,354.22,2021-12-25,Electronics,3,0
4251,4805,35,Male,Germany,2149.59,2022-09-09,Clothing,5,0
4252,7419,46,Other,UK,1749.36,2024-03-07,Clothing,3,0
4253,6750,52,Male,Germany,2121.78,2020-03-28,Electronics,5,1
4254,4856,55,Male,India,80.58,2022-06-26,Sports,2,1
4255,4135,33,Male,USA,85.73,2021-07-27,Home,3,0
4256,7953,37,Female,USA,4802.61,2020-01-03,Electronics,1,1
4257,10116,41,Male,Canada,4886.52,2024-12-02,Beauty,3,1
4258,7034,52,Female,Canada,1843.91,2023-11-07,Electronics,2,1
4259,5589,61,Other,Canada,3839.47,2024-07-05,Clothing,5,1
4260,2546,36,Female,UK,3106.85,2021-06-07,Electronics,4,1
4261,7065,21,Other,Australia,143.04,2024-05-07,Beauty,5,0
4262,2094,50,Other,Canada,1131.73,2023-03-17,Electronics,1,1
4263,3411,19,Male,USA,1225.08,2021-05-20,Sports,4,1
4264,3617,30,Male,USA,2776.76,2021-10-07,Electronics,1,1
4265,9954,62,Male,Germany,2689.87,2020-03-24,Sports,5,0
4266,5145,47,Other,Germany,4579.3,2023-11-22,Beauty,3,1
4267,3775,51,Female,India,3845.2,2020-07-02,Clothing,4,1
4268,7628,47,Female,India,4212.66,2020-06-17,Electronics,4,0
4269,4155,41,Male,Australia,4401.76,2024-05-03,Sports,2,1
4270,4970,41,Male,Canada,3907.02,2020-04-17,Clothing,3,0
4271,8972,61,Male,USA,1330.85,2020-07-11,Beauty,5,1
4272,9775,50,Female,Canada,682.57,2022-05-01,Electronics,3,1
4273,6415,58,Female,Germany,2644.72,2023-05-22,Home,2,1
4274,5331,41,Female,Germany,3292.63,2023-10-15,Beauty,4,1
4275,2942,27,Male,USA,1626.12,2023-01-23,Electronics,1,0
4276,7026,35,Other,Australia,4165.86,2024-04-15,Beauty,5,0
4277,9301,36,Male,India,4783.12,2023-03-25,Electronics,5,1
4278,1191,24,Male,Canada,2631.68,2024-03-27,Clothing,5,0
4279,10095,36,Male,UK,2011.26,2020-09-28,Home,2,0
4280,1861,41,Male,USA,4135.88,2024-10-26,Electronics,3,1
4281,7711,32,Female,UK,366.52,2023-04-01,Home,3,1
4282,10275,58,Male,USA,209.57,2021-07-09,Electronics,3,1
4283,1649,59,Female,Canada,4151.12,2022-06-24,Electronics,1,1
4284,5134,40,Male,Canada,3526.16,2022-01-07,Clothing,2,1
4285,8587,21,Female,USA,1788.75,2022-02-03,Sports,5,1
4286,9828,55,Female,India,4388.69,2022-01-14,Clothing,5,1
4287,2036,21,Other,Canada,1433.02,2022-02-09,Home,5,1
4288,5131,22,Female,Germany,2986.15,2022-03-09,Home,5,1
4289,3148,58,Male,UK,2988.84,2023-04-18,Electronics,1,1
4290,6457,61,Female,Canada,513.83,2023-05-31,Sports,2,0
4291,7079,40,Male,USA,1066.68,2020-04-25,Clothing,2,1
4292,3430,57,Other,India,4538.04,2022-08-18,Beauty,3,1
4293,2879,54,Other,India,508.78,2022-10-25,Home,5,0
4294,8542,28,Male,USA,454.66,2022-02-11,Electronics,3,1
4295,3011,28,Male,Canada,2137.89,2020-03-06,Clothing,1,1
4296,4373,30,Male,Canada,7.09,2021-06-10,Sports,3,1
4297,8357,31,Other,India,4420.44,2021-03-24,Electronics,2,1
4298,2289,25,Male,Canada,50.82,2023-03-18,Home,3,1
4299,2447,42,Other,India,2891.07,2020-04-10,Home,3,1
4300,4199,35,Male,USA,1368.8,2023-07-14,Beauty,3,1
4301,7381,61,Female,Canada,3923.5,2021-12-30,Electronics,5,0
4302,8522,61,Male,Australia,2743.96,2021-07-07,Electronics,2,1
4303,7059,35,Male,India,1635.68,2020-03-06,Home,5,1
4304,4183,27,Female,USA,4911.3,2023-10-05,Sports,5,1
4305,6462,24,Male,India,135.73,2020-04-29,Home,2,0
4306,4216,41,Male,USA,2677.82,2020-09-01,Beauty,3,0
4307,4136,61,Male,Canada,4942.63,2021-01-23,Electronics,3,0
4308,4318,31,Female,Canada,3300.24,2020-10-13,Home,5,1
4309,3782,32,Female,Canada,3568.73,2022-12-07,Beauty,5,1
4310,10182,33,Male,UK,323.5,2022-03-10,Electronics,1,1
4311,8657,19,Male,Australia,382.5,2022-04-04,Electronics,3,1
4312,5920,47,Female,India,301.39,2024-11-25,Home,5,0
4313,7324,47,Female,USA,4954.48,2021-02-21,Clothing,3,1
4314,7327,35,Male,UK,4887.36,2022-08-27,Home,5,0
4315,9417,48,Female,Germany,1339.8,2020-12-16,Home,3,1
4316,1776,61,Male,Germany,1100.4,2020-06-03,Home,5,0
4317,6208,41,Female,USA,302.77,2023-09-23,Home,5,0
4318,1687,30,Female,India,1310.27,2023-07-08,Home,5,0
4319,1529,37,Male,Germany,1535.82,2024-04-01,Beauty,1,1
4320,6067,41,Male,Germany,3615.56,2020-07-21,Home,3,1
4321,9080,41,Female,USA,4264.61,2022-08-22,Home,5,0
4322,6518,52,Male,Australia,3607.04,2021-03-15,Home,4,0
4323,3153,40,Other,Australia,3055.61,2023-04-04,Clothing,4,1
4324,10486,59,Male,Canada,3712.45,2021-01-13,Home,1,1
4325,7094,50,Female,Germany,3561.74,2024-01-01,Electronics,3,0
4326,7974,55,Male,Canada,2116.62,2020-02-17,Beauty,5,0
4327,10718,52,Male,India,1347.18,2020-08-16,Sports,2,0
4328,5774,53,Male,Canada,1055.29,2024-10-14,Home,5,1
4329,8692,37,Other,India,3236.46,2024-10-17,Sports,5,1
4330,4103,20,Other,India,4776.17,2022-09-16,Beauty,4,1
4331,3440,25,Female,Australia,2695.8,2021-11-11,Beauty,5,1
4332,5135,57,Male,India,4518.9,2022-11-11,Home,5,0
4333,8124,49,Other,Canada,421.74,2023-07-22,Beauty,4,0
4334,6201,46,Male,Germany,3869.59,2023-02-10,Home,2,1
4335,1844,24,Male,Canada,4194.81,2022-06-16,Electronics,5,0
4336,1446,19,Female,UK,2970.47,2024-10-04,Clothing,1,1
4337,4915,38,Female,Canada,4637.34,2024-04-17,Clothing,5,0
4338,4109,23,Male,India,2744.52,2022-08-26,Clothing,3,1
4339,2234,45,Female,Canada,822.95,2022-08-12,Home,3,0
4340,7587,41,Other,Canada,686.44,2023-01-17,Electronics,1,1
4341,1226,59,Male,India,2557.1,2021-10-07,Clothing,4,1
4342,5143,53,Other,India,4485.66,2020-01-11,Home,5,0
4343,8185,49,Male,UK,101.98,2022-11-16,Electronics,4,0
4344,6558,62,Other,Canada,2824.15,2021-03-31,Sports,1,1
4345,1186,59,Female,India,3733.92,2022-11-20,Clothing,4,1
4346,3535,63,Female,Australia,134.71,2021-08-25,Home,3,1
4347,2932,26,Male,Canada,142.23,2024-01-10,Clothing,3,1
4348,10040,28,Male,Germany,1513.7,2023-12-22,Home,1,1
4349,3032,40,Female,Germany,1006.35,2024-08-31,Electronics,4,1
4350,2252,41,Female,UK,590.73,2024-05-01,Home,5,0
4351,6509,28,Male,Canada,592.82,2022-08-22,Clothing,4,0
4352,6074,41,Other,Canada,218.68,2021-08-13,Beauty,2,0
4353,2881,19,Male,India,2859.7,2021-05-28,Electronics,5,0
4354,1269,20,Male,India,3284.69,2021-02-02,Home,1,1
4355,2630,28,Male,Australia,3366.15,2024-04-04,Sports,4,0
4356,5405,41,Female,Germany,2427.95,2021-01-21,Sports,3,1
4357,7139,52,Female,India,4740.98,2021-09-09,Home,3,0
4358,2574,32,Male,USA,4342.93,2023-09-15,Electronics,3,1
4359,2695,60,Male,Canada,4766.97,2024-06-13,Home,2,0
4360,4258,28,Other,India,1638.38,2020-05-17,Clothing,1,0
4361,4262,48,Female,USA,4327.81,2024-08-30,Clothing,2,0
4362,2445,45,Male,USA,3695.81,2021-10-14,Clothing,5,0
4363,7263,45,Male,Australia,1369.85,2024-10-14,Clothing,3,1
4364,9411,49,Male,India,86.26,2021-04-26,Clothing,5,1
4365,1052,42,Male,Canada,3254.42,2020-10-26,Electronics,3,0
4366,10949,37,Male,Germany,250.49,2020-02-01,Sports,3,1
4367,6570,45,Male,USA,1115.77,2021-04-01,Clothing,4,1
4368,8579,42,Male,USA,2252.01,2021-06-25,Home,2,1
4369,2666,28,Female,Australia,3239.35,2023-11-09,Beauty,5,1
4370,7901,36,Male,Germany,4594.25,2023-09-17,Clothing,5,1
4371,3785,45,Male,USA,2762.82,2020-02-13,Electronics,4,1
4372,1719,18,Male,Canada,3192.77,2021-06-30,Home,3,1
4373,9597,22,Other,USA,1205.08,2022-09-10,Sports,3,1
4374,7855,27,Male,India,3280.11,2021-02-27,Home,5,1
4375,3294,59,Male,India,1907.85,2020-02-14,Electronics,2,0
4376,9263,63,Female,USA,4213.12,2021-01-14,Electronics,5,0
4377,10421,51,Other,Canada,1658.48,2021-05-11,Home,3,1
4378,10759,53,Other,UK,2075.5,2022-06-02,Clothing,4,1
4379,5482,19,Male,India,1879.23,2022-08-16,Clothing,5,0
